breakdown-code,not-allocatable,level,additional-only,sort-key,date-revised,status,classification_symbol,class_title,link-file,definition-exists
false,true,5,false,D21H,2019-08-01,published,D21H,PULP COMPOSITIONS;PREPARATION THEREOF NOT COVERED BY SUBCLASSES ; OR ;IMPREGNATING OR COATING OF PAPER;TREATMENT OF FINISHED PAPER NOT COVERED BY CLASS ; OR SUBCLASS ;PAPER NOT OTHERWISE PROVIDED FOR,cpc-scheme-D21H.xml,true
false,true,5,false,D21J,2018-08-01,published,D21J,FIBREBOARD;MANUFACTURE OF ARTICLES FROM CELLULOSIC FIBROUS SUSPENSIONS OR FROM PAPIER-MACHE ,cpc-scheme-D21J.xml,true
false,true,5,false,D99Z,2019-05-01,published,D99Z,SUBJECT MATTER NOT OTHERWISE PROVIDED FOR IN THIS SECTION,cpc-scheme-D99Z.xml,false
false,true,5,false,E01B,2018-08-01,published,E01B,PERMANENT WAY;PERMANENT-WAY TOOLS;MACHINES FOR MAKING RAILWAYS OF ALL KINDS ,cpc-scheme-E01B.xml,true
false,true,5,false,E01C,2018-08-01,published,E01C,"CONSTRUCTION OF, OR SURFACES FOR, ROADS, SPORTS GROUNDS, OR THE LIKE;MACHINES OR AUXILIARY TOOLS FOR CONSTRUCTION OR REPAIR ",cpc-scheme-E01C.xml,true
false,true,5,false,E01D,2019-08-01,published,E01D,"CONSTRUCTION OF BRIDGES, ; OR VIADUCTS;ASSEMBLY OF BRIDGES ",cpc-scheme-E01D.xml,true
false,true,5,false,E01F,2018-08-01,published,E01F,"ADDITIONAL WORK, SUCH AS EQUIPPING ROADS OR THE CONSTRUCTION OF PLATFORMS, HELICOPTER LANDING STAGES, SIGNS, SNOW FENCES, OR THE LIKE",cpc-scheme-E01F.xml,true
false,true,5,false,E01H,2018-08-01,published,E01H,STREET CLEANING;CLEANING OF PERMANENT WAYS;CLEANING BEACHES;DISPERSING ; FOG IN GENERAL ,cpc-scheme-E01H.xml,true
false,true,5,false,E02B,2018-08-01,published,E02B,HYDRAULIC ENGINEERING ,cpc-scheme-E02B.xml,true
false,true,5,false,E02C,2018-08-01,published,E02C,SHIP-LIFTING DEVICES OR MECHANISMS,cpc-scheme-E02C.xml,true
false,true,5,false,E02D,2021-01-01,published,E02D,FOUNDATIONS;EXCAVATIONS;EMBANKMENTS ;UNDERGROUND OR UNDERWATER STRUCTURES ,cpc-scheme-E02D.xml,true
false,true,5,false,E02F,2018-08-01,published,E02F,DREDGING;SOIL-SHIFTING ,cpc-scheme-E02F.xml,true
false,true,5,false,E03B,2018-08-01,published,E03B,"INSTALLATIONS OR METHODS FOR OBTAINING, COLLECTING, OR DISTRIBUTING WATER ",cpc-scheme-E03B.xml,true
false,true,5,false,E03C,2018-08-01,published,E03C,DOMESTIC PLUMBING INSTALLATIONS FOR FRESH WATER OR WASTE WATER ;SINKS,cpc-scheme-E03C.xml,false
false,true,5,false,E03D,2018-08-01,published,E03D,WATER-CLOSETS OR URINALS WITH FLUSHING DEVICES;FLUSHING VALVES THEREFOR,cpc-scheme-E03D.xml,true
false,true,5,false,E03F,2018-08-01,published,E03F,SEWERS;CESSPOOLS,cpc-scheme-E03F.xml,true
false,true,5,false,E04B,2021-01-01,published,E04B,"GENERAL BUILDING CONSTRUCTIONS;WALLS, e.g. PARTITIONS;ROOFS;FLOORS;CEILINGS;INSULATION OR OTHER PROTECTION OF BUILDINGS ",cpc-scheme-E04B.xml,true
false,true,5,false,E04C,2018-08-01,published,E04C,STRUCTURAL ELEMENTS;BUILDING MATERIALS ,cpc-scheme-E04C.xml,true
false,true,5,false,E04D,2018-08-01,published,E04D,ROOF COVERINGS;SKY-LIGHTS;GUTTERS;ROOF-WORKING TOOLS ,cpc-scheme-E04D.xml,true
false,true,5,false,E04F,2019-08-01,published,E04F,"FINISHING WORK ON BUILDINGS, e.g. STAIRS, FLOORS ",cpc-scheme-E04F.xml,true
false,true,5,false,E04G,2021-01-01,published,E04G,"SCAFFOLDING;FORMS;SHUTTERING;BUILDING IMPLEMENTS OR AIDS, OR THEIR USE;HANDLING BUILDING MATERIALS ON THE SITE;REPAIRING, BREAKING-UP OR OTHER WORK ON EXISTING BUILDINGS",cpc-scheme-E04G.xml,true
false,true,5,false,E04H,2023-01-01,published,E04H,"BUILDINGS OR LIKE STRUCTURES FOR PARTICULAR PURPOSES;SWIMMING OR SPLASH BATHS OR POOLS;MASTS;FENCING;TENTS OR CANOPIES, IN GENERAL ",cpc-scheme-E04H.xml,true
false,true,5,false,E05B,2024-05-01,published,E05B,LOCKS;ACCESSORIES THEREFOR;HANDCUFFS,cpc-scheme-E05B.xml,true
false,true,5,false,E05C,2024-05-01,published,E05C,"BOLTS OR FASTENING DEVICES FOR WINGS, SPECIALLY FOR DOORS OR WINDOWS ",cpc-scheme-E05C.xml,true
false,true,5,false,E05D,2021-01-01,published,E05D,"HINGES OR SUSPENSION DEVICES FOR DOORS, WINDOWS OR WINGS ",cpc-scheme-E05D.xml,true
false,true,5,false,E05F,2018-08-01,published,E05F,"DEVICES FOR MOVING WINGS INTO OPEN OR CLOSED POSITION;CHECKS FOR WINGS;WING FITTINGS NOT OTHERWISE PROVIDED FOR, CONCERNED WITH THE FUNCTIONING OF THE WING",cpc-scheme-E05F.xml,true
false,true,5,false,E05G,2018-08-01,published,E05G,SAFES OR STRONG-ROOMS FOR VALUABLES;BANK PROTECTION DEVICES;SAFETY TRANSACTION PARTITIONS ,cpc-scheme-E05G.xml,true
false,true,5,false,E05Y,2024-05-01,published,E05Y,"INDEXING SCHEME ASSOCIATED WITH SUBCLASSES ; AND ;, RELATING TO CONSTRUCTION ELEMENTS, ELECTRIC CONTROL, POWER SUPPLY, POWER SIGNAL OR TRANSMISSION, USER INTERFACES, MOUNTING OR COUPLING, DETAILS, ACCESSORIES, AUXILIARY OPERATIONS NOT OTHERWISE PROVIDED FOR, APPLICATION THEREOF",cpc-scheme-E05Y.xml,false
false,true,5,false,E06B,2018-08-01,published,E06B,"FIXED OR MOVABLE CLOSURES FOR OPENINGS IN BUILDINGS, VEHICLES, FENCES OR LIKE ENCLOSURES IN GENERAL, e.g. DOORS, WINDOWS, BLINDS, GATES ",cpc-scheme-E06B.xml,true
false,true,5,false,E06C,2018-08-01,published,E06C,LADDERS ,cpc-scheme-E06C.xml,true
false,true,5,false,E21B,2024-01-01,published,E21B,"EARTH OR ROCK DRILLING;OBTAINING OIL, GAS, WATER, SOLUBLE OR MELTABLE MATERIALS OR A SLURRY OF MINERALS FROM WELLS",cpc-scheme-E21B.xml,true
false,true,5,false,E21C,2019-08-01,published,E21C,MINING OR QUARRYING,cpc-scheme-E21C.xml,true
false,true,5,false,E21D,2018-08-01,published,E21D,SHAFTS;TUNNELS;GALLERIES;LARGE UNDERGROUND CHAMBERS ,cpc-scheme-E21D.xml,true
false,true,5,false,E21F,2018-08-01,published,E21F,"SAFETY DEVICES, TRANSPORT, FILLING-UP, RESCUE, VENTILATION, OR DRAINING IN OR OF MINES OR TUNNELS",cpc-scheme-E21F.xml,true
false,true,5,false,E99Z,2019-05-01,published,E99Z,SUBJECT MATTER NOT OTHERWISE PROVIDED FOR IN THIS SECTION,cpc-scheme-E99Z.xml,false
false,true,5,false,F01B,2018-08-01,published,F01B,"MACHINES OR ENGINES, IN GENERAL OR OF POSITIVE-DISPLACEMENT TYPE, e.g. STEAM ENGINES ",cpc-scheme-F01B.xml,true
false,true,5,false,F01C,2018-08-01,published,F01C,ROTARY-PISTON OR OSCILLATING-PISTON MACHINES OR ENGINES ,cpc-scheme-F01C.xml,true
false,true,5,false,F01D,2019-05-01,published,F01D,"NON-POSITIVE DISPLACEMENT MACHINES OR ENGINES, e.g. STEAM TURBINES ",cpc-scheme-F01D.xml,true
false,true,5,false,F01K,2018-08-01,published,F01K,STEAM ENGINE PLANTS;STEAM ACCUMULATORS;ENGINE PLANTS NOT OTHERWISE PROVIDED FOR;ENGINES USING SPECIAL WORKING FLUIDS OR CYCLES ,cpc-scheme-F01K.xml,true
false,true,5,false,F01L,2021-01-01,published,F01L,CYCLICALLY OPERATING VALVES FOR MACHINES OR ENGINES,cpc-scheme-F01L.xml,true
false,true,5,false,F01M,2018-08-01,published,F01M,LUBRICATING OF MACHINES OR ENGINES IN GENERAL;LUBRICATING INTERNAL COMBUSTION ENGINES;CRANKCASE VENTILATING,cpc-scheme-F01M.xml,true
false,true,5,false,F01N,2018-08-01,published,F01N,GAS-FLOW SILENCERS OR EXHAUST APPARATUS FOR MACHINES OR ENGINES IN GENERAL;GAS-FLOW SILENCERS OR EXHAUST APPARATUS FOR INTERNAL COMBUSTION ENGINES ,cpc-scheme-F01N.xml,true
false,true,5,false,F01P,2018-08-01,published,F01P,COOLING OF MACHINES OR ENGINES IN GENERAL;COOLING OF INTERNAL-COMBUSTION ENGINES ,cpc-scheme-F01P.xml,true
false,true,5,false,F02B,2024-05-01,published,F02B,INTERNAL-COMBUSTION PISTON ENGINES;COMBUSTION ENGINES IN GENERAL ,cpc-scheme-F02B.xml,true
false,true,5,false,F02C,2024-01-01,published,F02C,GAS-TURBINE PLANTS;AIR INTAKES FOR JET-PROPULSION PLANTS;CONTROLLING FUEL SUPPLY IN AIR-BREATHING JET-PROPULSION PLANTS ,cpc-scheme-F02C.xml,true
false,true,5,false,F02D,2022-01-01,published,F02D,CONTROLLING COMBUSTION ENGINES ,cpc-scheme-F02D.xml,true
false,true,5,false,F02F,2021-01-01,published,F02F,"CYLINDERS, PISTONS OR CASINGS, FOR COMBUSTION ENGINES;ARRANGEMENTS OF SEALINGS IN COMBUSTION ENGINES",cpc-scheme-F02F.xml,true
false,true,5,false,F02G,2021-01-01,published,F02G,HOT GAS OR COMBUSTION-PRODUCT POSITIVE-DISPLACEMENT ENGINE PLANTS ;USE OF WASTE HEAT OF COMBUSTION ENGINES;NOT OTHERWISE PROVIDED FOR,cpc-scheme-F02G.xml,true
false,true,5,false,F02K,2022-01-01,published,F02K,JET-PROPULSION PLANTS ,cpc-scheme-F02K.xml,true
false,true,5,false,F02M,2019-02-01,published,F02M,SUPPLYING COMBUSTION ENGINES IN GENERAL WITH COMBUSTIBLE MIXTURES OR CONSTITUENTS THEREOF,cpc-scheme-F02M.xml,true
false,true,5,false,F02N,2021-01-01,published,F02N,"STARTING OF COMBUSTION ENGINES;STARTING AIDS FOR SUCH ENGINES, NOT OTHERWISE PROVIDED FOR",cpc-scheme-F02N.xml,true
false,true,5,false,F02P,2018-08-01,published,F02P,"IGNITION, OTHER THAN COMPRESSION IGNITION, FOR INTERNAL-COMBUSTION ENGINES;TESTING OF IGNITION TIMING IN COMPRESSION-IGNITION ENGINES ",cpc-scheme-F02P.xml,true
false,true,5,false,F03B,2018-08-01,published,F03B,MACHINES OR ENGINES FOR LIQUIDS ,cpc-scheme-F03B.xml,true
false,true,5,false,F03C,2019-08-01,published,F03C,POSITIVE-DISPLACEMENT ENGINES DRIVEN BY LIQUIDS ,cpc-scheme-F03C.xml,true
false,true,5,false,F03D,2018-05-01,published,F03D,WIND MOTORS,cpc-scheme-F03D.xml,true
false,true,5,false,F03G,2021-08-01,published,F03G,"SPRING, WEIGHT, INERTIA OR LIKE MOTORS;MECHANICAL-POWER PRODUCING DEVICES OR MECHANISMS, NOT OTHERWISE PROVIDED FOR OR USING ENERGY SOURCES NOT OTHERWISE PROVIDED FOR ",cpc-scheme-F03G.xml,true
false,true,5,false,F03H,2018-08-01,published,F03H,"PRODUCING A REACTIVE PROPULSIVE THRUST, NOT OTHERWISE PROVIDED FOR ",cpc-scheme-F03H.xml,true
false,true,5,false,F04B,2020-01-01,published,F04B,POSITIVE-DISPLACEMENT MACHINES FOR LIQUIDS;PUMPS ,cpc-scheme-F04B.xml,true
false,true,5,false,F04C,2018-08-01,published,F04C,"ROTARY-PISTON, OR OSCILLATING-PISTON, POSITIVE-DISPLACEMENT MACHINES FOR LIQUIDS ;ROTARY-PISTON, OR OSCILLATING-PISTON, POSITIVE-DISPLACEMENT PUMPS",cpc-scheme-F04C.xml,true
false,true,5,false,F04D,2018-08-01,published,F04D,NON-POSITIVE-DISPLACEMENT PUMPS ,cpc-scheme-F04D.xml,true
false,true,5,false,F04F,2018-08-01,published,F04F,PUMPING OF FLUID BY DIRECT CONTACT OF ANOTHER FLUID OR BY USING INERTIA OF FLUID TO BE PUMPED ;SIPHONS ,cpc-scheme-F04F.xml,true
false,true,5,false,F05B,2020-08-01,published,F05B,"INDEXING SCHEME RELATING TO WIND, SPRING, WEIGHT, INERTIA OR LIKE MOTORS, TO MACHINES OR ENGINES FOR LIQUIDS COVERED BY SUBCLASSES ;, ; AND ",cpc-scheme-F05B.xml,false
false,true,5,false,F05C,2013-01-01,published,F05C,"INDEXING SCHEME RELATING TO MATERIALS, MATERIAL PROPERTIES OR MATERIAL CHARACTERISTICS FOR MACHINES, ENGINES OR PUMPS OTHER THAN NON-POSITIVE-DISPLACEMENT MACHINES OR ENGINES",cpc-scheme-F05C.xml,false
false,true,5,false,F05D,2013-01-01,published,F05D,"INDEXING SCHEME FOR ASPECTS RELATING TO NON-POSITIVE-DISPLACEMENT MACHINES OR ENGINES, GAS-TURBINES OR JET-PROPULSION PLANTS",cpc-scheme-F05D.xml,false
false,true,5,false,F15B,2019-01-01,published,F15B,"SYSTEMS ACTING BY MEANS OF FLUIDS IN GENERAL;FLUID-PRESSURE ACTUATORS, e.g. SERVOMOTORS;DETAILS OF FLUID-PRESSURE SYSTEMS, NOT OTHERWISE PROVIDED FOR",cpc-scheme-F15B.xml,true
false,true,5,false,F15C,2018-08-01,published,F15C,FLUID-CIRCUIT ELEMENTS PREDOMINANTLY USED FOR COMPUTING OR CONTROL PURPOSES ,cpc-scheme-F15C.xml,true
false,true,5,false,F15D,2024-05-01,published,F15D,"FLUID DYNAMICS, i.e. METHODS OR MEANS FOR INFLUENCING THE FLOW OF GASES OR LIQUIDS",cpc-scheme-F15D.xml,true
false,true,5,false,F16B,2023-08-01,published,F16B,"DEVICES FOR FASTENING OR SECURING CONSTRUCTIONAL ELEMENTS OR MACHINE PARTS TOGETHER, e.g. NAILS, BOLTS, CIRCLIPS, CLAMPS, CLIPS OR WEDGES;JOINTS OR JOINTING ",cpc-scheme-F16B.xml,true
false,true,5,false,F16C,2018-08-01,published,F16C,SHAFTS;FLEXIBLE SHAFTS;ELEMENTS OR CRANKSHAFT MECHANISMS;ROTARY BODIES OTHER THAN GEARING ELEMENTS;BEARINGS,cpc-scheme-F16C.xml,true
false,true,5,false,F16D,2018-08-01,published,F16D,COUPLINGS FOR TRANSMITTING ROTATION;CLUTCHES;BRAKES,cpc-scheme-F16D.xml,true
false,true,5,false,F16F,2018-08-01,published,F16F,SPRINGS;SHOCK-ABSORBERS;MEANS FOR DAMPING VIBRATION,cpc-scheme-F16F.xml,true
false,true,5,false,F16G,2018-08-01,published,F16G,"BELTS, CABLES, OR ROPES, PREDOMINANTLY USED FOR DRIVING PURPOSES;CHAINS;FITTINGS PREDOMINANTLY USED THEREFOR",cpc-scheme-F16G.xml,true
false,true,5,false,F16H,2021-02-01,published,F16H,GEARING,cpc-scheme-F16H.xml,true
false,true,5,false,F16J,2018-08-01,published,F16J,PISTONS ;CYLINDERS;SEALINGS,cpc-scheme-F16J.xml,true
false,true,5,false,F16K,2021-01-01,published,F16K,VALVES;TAPS;COCKS;ACTUATING-FLOATS;DEVICES FOR VENTING OR AERATING ,cpc-scheme-F16K.xml,false
false,true,5,false,F16L,2019-08-01,published,F16L,"PIPES;JOINTS OR FITTINGS FOR PIPES;SUPPORTS FOR PIPES, CABLES OR PROTECTIVE TUBING;MEANS FOR THERMAL INSULATION IN GENERAL",cpc-scheme-F16L.xml,true
false,true,5,false,F16M,2021-01-01,published,F16M,"FRAMES, CASINGS OR BEDS OF ENGINES, MACHINES OR APPARATUS, NOT SPECIFIC TO ENGINES, MACHINES OR APPARATUS PROVIDED FOR ELSEWHERE;STANDS;SUPPORTS",cpc-scheme-F16M.xml,true
false,true,5,false,F16N,2018-08-01,published,F16N,LUBRICATING,cpc-scheme-F16N.xml,true
false,true,5,false,F16P,2018-08-01,published,F16P,SAFETY DEVICES IN GENERAL; ,cpc-scheme-F16P.xml,true
false,true,5,false,F16S,2018-08-01,published,F16S,"CONSTRUCTIONAL ELEMENTS IN GENERAL;STRUCTURES BUILT-UP FROM SUCH ELEMENTS, IN GENERAL",cpc-scheme-F16S.xml,true
false,true,5,false,F16T,2018-08-01,published,F16T,STEAM TRAPS OR LIKE APPARATUS FOR DRAINING-OFF LIQUIDS FROM ENCLOSURES PREDOMINANTLY CONTAINING GASES OR VAPOURS,cpc-scheme-F16T.xml,true
false,true,5,false,F17B,2018-08-01,published,F17B,GAS-HOLDERS OF VARIABLE CAPACITY ,cpc-scheme-F17B.xml,true
false,true,5,false,F17C,2018-08-01,published,F17C,"VESSELS FOR CONTAINING OR STORING COMPRESSED, LIQUEFIED OR SOLIDIFIED GASES;FIXED-CAPACITY GAS-HOLDERS;FILLING VESSELS WITH, OR DISCHARGING FROM VESSELS, COMPRESSED, LIQUEFIED, OR SOLIDIFIED GASES ",cpc-scheme-F17C.xml,true
false,true,5,false,F17D,2018-08-01,published,F17D,PIPE-LINE SYSTEMS;PIPE-LINES ,cpc-scheme-F17D.xml,true
false,true,5,false,F21H,2020-05-01,published,F21H,INCANDESCENT MANTLES;OTHER INCANDESCENT BODIES HEATED BY COMBUSTION,cpc-scheme-F21H.xml,true
false,true,5,false,F21K,2018-02-01,published,F21K,NON-ELECTRIC LIGHT SOURCES USING LUMINESCENCE;LIGHT SOURCES USING ELECTROCHEMILUMINESCENCE;LIGHT SOURCES USING CHARGES OF COMBUSTIBLE MATERIAL;LIGHT SOURCES USING SEMICONDUCTOR DEVICES AS LIGHT-GENERATING ELEMENTS;LIGHT SOURCES NOT OTHERWISE PROVIDED FOR,cpc-scheme-F21K.xml,true
false,true,5,false,F21L,2020-05-01,published,F21L,"LIGHTING DEVICES OR SYSTEMS THEREOF, BEING PORTABLE OR SPECIALLY ADAPTED FOR TRANSPORTATION",cpc-scheme-F21L.xml,true
false,true,5,false,F21S,2020-05-01,published,F21S,NON-PORTABLE LIGHTING DEVICES;SYSTEMS THEREOF;VEHICLE LIGHTING DEVICES SPECIALLY ADAPTED FOR VEHICLE EXTERIORS,cpc-scheme-F21S.xml,true
false,true,5,false,F21V,2020-05-01,published,F21V,"FUNCTIONAL FEATURES OR DETAILS OF LIGHTING DEVICES OR SYSTEMS THEREOF;STRUCTURAL COMBINATIONS OF LIGHTING DEVICES WITH OTHER ARTICLES, NOT OTHERWISE PROVIDED FOR",cpc-scheme-F21V.xml,true
false,true,5,false,F21W,2016-08-01,published,F21W,"INDEXING SCHEME ASSOCIATED WITH SUBCLASSES ;, ;, ; and ;, RELATING TO USES OR APPLICATIONS OF LIGHTING DEVICES OR SYSTEMS",cpc-scheme-F21W.xml,false
false,true,5,false,F21Y,2016-08-01,published,F21Y,"INDEXING SCHEME ASSOCIATED WITH SUBCLASSES ;, ;, ; and ;, RELATING TO THE FORM OR THE KIND OF THE LIGHT SOURCES OR OF THE COLOUR OF THE LIGHT EMITTED",cpc-scheme-F21Y.xml,false
false,true,5,false,F22B,2018-08-01,published,F22B,METHODS OF STEAM GENERATION;STEAM BOILERS ,cpc-scheme-F22B.xml,true
false,true,5,false,F22D,2019-01-01,published,F22D,"PREHEATING, OR ACCUMULATING PREHEATED, FEED-WATER FOR STEAM GENERATION;FEED-WATER SUPPLY FOR STEAM GENERATION;CONTROLLING WATER LEVEL FOR STEAM GENERATION;AUXILIARY DEVICES FOR PROMOTING WATER CIRCULATION WITHIN STEAM BOILERS",cpc-scheme-F22D.xml,true
false,true,5,false,F22G,2018-08-01,published,F22G,SUPERHEATING OF STEAM ,cpc-scheme-F22G.xml,true
false,true,5,false,F23B,2020-05-01,published,F23B,METHODS OR APPARATUS FOR COMBUSTION USING ONLY SOLID FUEL ,cpc-scheme-F23B.xml,true
false,true,5,false,F23C,2019-08-01,published,F23C,METHODS OR APPARATUS FOR COMBUSTION USING FLUID FUEL OR SOLID FUEL SUSPENDED IN  ; AIR  ,cpc-scheme-F23C.xml,true
false,true,5,false,F23D,2021-05-01,published,F23D,BURNERS,cpc-scheme-F23D.xml,true
false,true,5,false,F23G,2018-08-01,published,F23G,CREMATION FURNACES;CONSUMING WASTE PRODUCTS BY COMBUSTION,cpc-scheme-F23G.xml,true
false,true,5,false,F23H,2018-08-01,published,F23H,GRATES ;CLEANING OR RAKING GRATES,cpc-scheme-F23H.xml,true
false,true,5,false,F23J,2020-01-01,published,F23J,REMOVAL OR TREATMENT OF COMBUSTION PRODUCTS OR COMBUSTION RESIDUES;FLUES  ,cpc-scheme-F23J.xml,true
false,true,5,false,F23K,2020-01-01,published,F23K,FEEDING FUEL TO COMBUSTION APPARATUS ,cpc-scheme-F23K.xml,true
false,true,5,false,F23L,2018-08-01,published,F23L,SUPPLYING AIR OR NON-COMBUSTIBLE LIQUIDS OR GASES TO COMBUSTION APPARATUS IN GENERAL  ;VALVES OR DAMPERS SPECIALLY ADAPTED FOR CONTROLLING AIR SUPPLY OR DRAUGHT IN COMBUSTION APPARATUS ;INDUCING DRAUGHT IN COMBUSTION APPARATUS;TOPS FOR CHIMNEYS OR VENTILATING SHAFTS;TERMINALS FOR FLUES,cpc-scheme-F23L.xml,true
false,true,5,false,F23M,2020-01-01,published,F23M,"CASINGS, LININGS, WALLS OR DOORS SPECIALLY ADAPTED FOR COMBUSTION CHAMBERS, e.g. FIREBRIDGES;DEVICES FOR DEFLECTING AIR, FLAMES OR COMBUSTION PRODUCTS IN COMBUSTION CHAMBERS;SAFETY ARRANGEMENTS SPECIALLY ADAPTED FOR COMBUSTION APPARATUS;DETAILS OF COMBUSTION CHAMBERS, NOT OTHERWISE PROVIDED FOR",cpc-scheme-F23M.xml,true
false,true,5,false,F23N,2020-01-01,published,F23N,REGULATING OR CONTROLLING COMBUSTION ,cpc-scheme-F23N.xml,true
false,true,5,false,F23Q,2018-08-01,published,F23Q,IGNITION ;EXTINGUISHING-DEVICES,cpc-scheme-F23Q.xml,true
false,true,5,false,F23R,2018-08-01,published,F23R,"GENERATING COMBUSTION PRODUCTS OF HIGH PRESSURE OR HIGH VELOCITY, e.g. GAS-TURBINE COMBUSTION CHAMBERS ",cpc-scheme-F23R.xml,true
false,true,5,false,F24B,2021-01-01,published,F24B,DOMESTIC STOVES OR RANGES FOR SOLID FUELS ;IMPLEMENTS FOR USE IN CONNECTION WITH STOVES OR RANGES,cpc-scheme-F24B.xml,true
false,true,5,false,F24C,2021-01-01,published,F24C,"DOMESTIC STOVES OR RANGES  ;DETAILS OF DOMESTIC STOVES OR RANGES, OF GENERAL APPLICATION",cpc-scheme-F24C.xml,true
false,true,5,false,F24D,2020-01-01,published,F24D,"DOMESTIC- OR SPACE-HEATING SYSTEMS, e.g. CENTRAL HEATING SYSTEMS;DOMESTIC HOT-WATER SUPPLY SYSTEMS;ELEMENTS OR COMPONENTS THEREFOR ",cpc-scheme-F24D.xml,true
false,true,5,false,F24F,2022-08-01,published,F24F,AIR-CONDITIONING;AIR-HUMIDIFICATION;VENTILATION;USE OF AIR CURRENTS FOR SCREENING ,cpc-scheme-F24F.xml,true
false,true,5,false,F24H,2022-01-01,published,F24H,"FLUID HEATERS, e.g. WATER OR AIR HEATERS, HAVING HEAT-GENERATING MEANS, e.g. HEAT PUMPS, IN GENERAL ",cpc-scheme-F24H.xml,true
false,true,5,false,F24S,2018-05-01,published,F24S,SOLAR HEAT COLLECTORS;SOLAR HEAT SYSTEMS ,cpc-scheme-F24S.xml,true
false,true,5,false,F24T,2018-05-01,published,F24T,GEOTHERMAL COLLECTORS;GEOTHERMAL SYSTEMS,cpc-scheme-F24T.xml,false
false,true,5,false,F24V,2018-05-01,published,F24V,"COLLECTION, PRODUCTION OR USE OF HEAT NOT OTHERWISE PROVIDED FOR",cpc-scheme-F24V.xml,false
false,true,5,false,F25B,2022-01-01,published,F25B,"REFRIGERATION MACHINES, PLANTS OR SYSTEMS;COMBINED HEATING AND REFRIGERATION SYSTEMS;HEAT PUMP SYSTEMS",cpc-scheme-F25B.xml,true
false,true,5,false,F25C,2018-01-01,published,F25C,"PRODUCING, WORKING OR HANDLING ICE",cpc-scheme-F25C.xml,true
false,true,5,false,F25D,2024-01-01,published,F25D,REFRIGERATORS;COLD ROOMS;ICE-BOXES;COOLING OR FREEZING APPARATUS NOT OTHERWISE PROVIDED FOR ,cpc-scheme-F25D.xml,true
false,true,5,false,F25J,2018-08-01,published,F25J,"LIQUEFACTION, SOLIDIFICATION OR SEPARATION OF GASES OR GASEOUS ; MIXTURES BY PRESSURE AND COLD TREATMENT ",cpc-scheme-F25J.xml,true
false,true,5,false,F26B,2018-08-01,published,F26B,DRYING SOLID MATERIALS OR OBJECTS BY REMOVING LIQUID THEREFROM ,cpc-scheme-F26B.xml,true
false,true,5,false,F27B,2024-01-01,published,F27B,"FURNACES, KILNS, OVENS, OR RETORTS IN GENERAL;OPEN SINTERING OR LIKE APPARATUS",cpc-scheme-F27B.xml,true
false,true,5,false,F27D,2024-01-01,published,F27D,"DETAILS OR ACCESSORIES OF FURNACES, KILNS, OVENS, OR RETORTS, IN SO FAR AS THEY ARE OF KINDS OCCURRING IN MORE THAN ONE KIND OF FURNACE ",cpc-scheme-F27D.xml,true
false,true,5,false,F27M,2013-01-01,published,F27M,"INDEXING SCHEME RELATING TO ASPECTS OF THE CHARGES OR FURNACES, KILNS, OVENS OR RETORTS",cpc-scheme-F27M.xml,false
false,true,5,false,F28B,2018-08-01,published,F28B,STEAM OR VAPOUR CONDENSERS ,cpc-scheme-F28B.xml,true
false,true,5,false,F28C,2018-08-01,published,F28C,"HEAT-EXCHANGE APPARATUS, NOT PROVIDED FOR IN ANOTHER SUBCLASS, IN WHICH THE HEAT-EXCHANGE MEDIA COME INTO DIRECT CONTACT WITHOUT CHEMICAL INTERACTION ",cpc-scheme-F28C.xml,true
false,true,5,false,F28D,2018-08-01,published,F28D,"HEAT-EXCHANGE APPARATUS, NOT PROVIDED FOR IN ANOTHER SUBCLASS, IN WHICH THE HEAT-EXCHANGE MEDIA DO NOT COME INTO DIRECT CONTACT ",cpc-scheme-F28D.xml,true
false,true,5,false,F28F,2018-08-01,published,F28F,"DETAILS OF HEAT-EXCHANGE AND HEAT-TRANSFER APPARATUS, OF GENERAL APPLICATION ",cpc-scheme-F28F.xml,true
false,true,5,false,F28G,2018-08-01,published,F28G,"CLEANING OF INTERNAL OR EXTERNAL SURFACES OF HEAT-EXCHANGE OR HEAT-TRANSFER CONDUITS, e.g. WATER TUBES OR BOILERS ",cpc-scheme-F28G.xml,true
false,true,5,false,F41A,2018-08-01,published,F41A,"FUNCTIONAL FEATURES OR DETAILS COMMON TO BOTH SMALLARMS AND ORDNANCE, e.g. CANNONS;MOUNTINGS FOR SMALLARMS OR ORDNANCE",cpc-scheme-F41A.xml,true
false,true,5,false,F41B,2018-08-01,published,F41B,WEAPONS FOR PROJECTING MISSILES WITHOUT USE OF EXPLOSIVE OR COMBUSTIBLE PROPELLANT CHARGE;WEAPONS NOT OTHERWISE PROVIDED FOR ,cpc-scheme-F41B.xml,true
false,true,5,false,F41C,2018-08-01,published,F41C,"SMALLARMS, e.g. PISTOLS, RIFLES ;ACCESSORIES THEREFOR",cpc-scheme-F41C.xml,true
false,true,5,false,F41F,2018-08-01,published,F41F,"APPARATUS FOR LAUNCHING PROJECTILES OR MISSILES FROM BARRELS, e.g. CANNONS ;LAUNCHERS FOR ROCKETS OR TORPEDOES;HARPOON GUNS ",cpc-scheme-F41F.xml,true
false,true,5,false,F41G,2018-08-01,published,F41G,WEAPON SIGHTS;AIMING ,cpc-scheme-F41G.xml,true
